,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video,be
3769,3769,1.261800000639596,270,266.0,0.8281966004228805,72.92138671875,124,33,9,600
3770,3770,1.4202000007198876,168,245.0,0.8281551905928594,67.83951568603516,116,40,9,500
3771,3771,1.195200000605837,381,227.0,0.8281137828333297,70.28411865234375,117,24,6,600
3772,3772,1.2942000006560193,225,228.0,0.828072377144188,64.90492248535156,116,26,9,600
3773,3773,1.3500000006843038,378,256.0,0.8280309735253308,74.29336547851562,136,42,9,600
3774,3774,1.5390000007801063,222,198.0,0.8279895719766546,70.42720031738281,110,31,9,600
3775,3775,1.1628000005894137,411,185.0,0.8279481724980557,72.94691467285156,55,25,7,600
3776,3776,1.1736000005948881,375,244.0,0.8279067750894309,67.8960189819336,112,26,6,600
3777,3777,1.4004000007098512,312,198.0,0.8278653797506764,62.408660888671875,102,29,9,600
3778,3778,1.9080000009671494,678,285.8,0.8278239864816889,70.36538696289062,172,40,10,574
3779,3779,1.657800000840325,177,124.6,0.8277825952823648,80.59034729003906,45,19,5,578
3780,3780,1.5084000007645955,309,177.2,0.8277412061526006,74.87688446044922,98,35,9,536
3781,3781,1.1844000006003625,402,213.0,0.827699819092293,61.67469787597656,92,37,9,600
3782,3782,1.7514000008877701,138,237.0,0.8276584341013383,65.04121398925781,168,30,9,500
3783,3783,1.1304000005729904,336,189.0,0.8276170511796332,69.5153579711914,92,39,9,500
3784,3784,1.6074000008147777,408,290.0,0.8275756703270742,63.967247009277344,126,37,8,600
3785,3785,1.506600000763683,177,160.8,0.8275342915435578,61.915374755859375,134,42,10,379
3786,3786,1.679400000851274,690,220.8,0.8274929148289807,66.08529663085938,166,43,11,504
3787,3787,1.2006000006085742,378,236.0,0.8274515401832392,68.32508087158203,123,26,8,600
3788,3788,1.261800000639596,801,48.0,0.82741016760623,57.14879608154297,41,14,4,600
3789,3789,1.5786000008001793,285,236.2,0.8273687970978497,78.79013061523438,160,32,8,531
3790,3790,1.6866000008549236,810,283.0,0.8273274286579948,66.49173736572266,177,44,12,500
3791,3791,1.2384000006277347,162,143.0,0.8272860622865619,56.544071197509766,72,8,4,600
3792,3792,1.488600000754559,378,195.0,0.8272446979834476,59.44798278808594,63,25,8,600
3793,3793,0.9504000004817499,525,237.0,0.8272033357485484,68.40213775634766,107,24,6,600
3794,3794,1.098000000556567,228,281.0,0.827161975581761,78.40839385986328,115,37,10,600
3795,3795,0.9936000005036476,225,157.0,0.8271206174829819,71.75350952148438,176,32,9,598
3796,3796,1.5498000007855808,810,303.0,0.8270792614521078,69.62457275390625,146,47,11,600
3797,3797,1.3752000006970775,273,137.0,0.8270379074890352,71.82754516601562,79,23,5,600
3798,3798,1.1484000005821144,681,267.0,0.8269965555936607,68.75039672851562,148,40,10,600
3799,3799,0.8766000004443413,222,146.0,0.826955205765881,73.52790069580078,17,25,7,600
3800,3800,1.3968000007080263,210,292.8,0.8269138580055927,65.8068618774414,180,44,11,539
3801,3801,1.231200000624085,168,345.0,0.8268725123126924,74.67172241210938,168,46,11,600
3802,3802,1.8234000009242664,384,214.0,0.8268311686870768,71.97080993652344,145,31,8,600
3803,3803,1.7010000008622228,810,234.0,0.8267898271286425,71.707275390625,149,26,8,600
3804,3804,1.7658000008950694,312,228.0,0.826748487637286,69.12442016601562,91,28,9,600
3805,3805,1.755000000889595,384,306.0,0.8267071502129042,87.54090881347656,194,45,11,530
3806,3806,1.3266000006724425,357,137.0,0.8266658148553936,66.25438690185547,38,16,4,600
3807,3807,1.6902000008567484,378,215.0,0.8266244815646508,61.097572326660156,85,25,6,600
3808,3808,1.4238000007217124,201,327.0,0.8265831503405726,70.09485626220703,181,36,10,600
3809,3809,1.2546000006359463,225,251.0,0.8265418211830556,64.94121551513672,115,29,7,600
3810,3810,1.3032000006605813,354,277.0,0.8265004940919964,61.34074020385742,159,38,11,600
3811,3811,1.177200000596713,108,253.0,0.8264591690672919,62.76572036743164,126,39,10,500
3812,3812,1.4184000007189752,444,203.0,0.8264178461088385,68.66116333007812,69,28,7,600
3813,3813,0.7992000004051079,285,69.0,0.826376525216533,55.579193115234375,2,6,1,600
3814,3814,1.4112000007153256,228,381.0,0.8263352063902722,61.7176399230957,201,48,12,600
3815,3815,1.1538000005848517,270,165.0,0.8262938896299528,63.173980712890625,62,18,5,600
3816,3816,1.3086000006633185,276,254.0,0.8262525749354712,58.51573181152344,134,41,10,600
3817,3817,1.0746000005447058,315,257.0,0.8262112623067245,71.59109497070312,91,38,10,600
3818,3818,1.297800000657844,381,351.0,0.8261699517436092,55.19293975830078,180,41,10,600
3819,3819,1.8378000009315656,669,165.0,0.826128643246022,74.23788452148438,106,23,7,500
3820,3820,1.6344000008284638,336,223.0,0.8260873368138597,71.02871704101562,154,31,9,500
3821,3821,1.452600000736311,408,357.0,0.826046032447019,76.81141662597656,183,43,11,600
3822,3822,1.0566000005355818,120,231.0,0.8260047301453967,67.28715515136719,134,39,10,500
3823,3823,1.733400000878646,675,125.0,0.8259634299088894,69.81788635253906,65,15,6,600
3824,3824,1.1322000005739028,810,219.0,0.8259221317373939,74.35507202148438,87,26,7,600
3825,3825,1.7496000008868577,294,173.8,0.825880835630807,86.83940124511719,85,30,8,514
3826,3826,1.546200000783756,801,124.0,0.8258395415890255,73.39602661132812,44,16,4,600
3827,3827,1.2960000006569317,126,201.0,0.825798249611946,52.34687805175781,91,24,6,600
3828,3828,1.1070000005611291,342,137.0,0.8257569596994654,72.46627044677734,65,8,4,600
3829,3829,1.1700000005930633,279,313.4,0.8257156718514804,78.20603942871094,240,48,12,567
3830,3830,1.0908000005529175,138,338.0,0.8256743860678879,65.76348876953125,230,46,12,500
3831,3831,1.8468000009361276,231,156.0,0.8256331023485846,63.91874313354492,116,24,7,600
3832,3832,1.3662000006925155,813,286.0,0.8255918206934671,68.4124526977539,114,42,11,600
3833,3833,1.328400000673355,270,140.0,0.8255505411024325,62.27101135253906,41,16,4,600
3834,3834,1.2996000006587565,342,248.0,0.8255092635753775,67.41107177734375,106,33,9,600
3835,3835,1.479600000749997,381,321.0,0.8254679881121987,62.71276092529297,175,42,10,595
3836,3836,1.1052000005602167,222,119.0,0.825426714712793,75.00016021728516,15,21,5,600
3837,3837,1.3176000006678805,810,385.0,0.8253854433770574,65.34577941894531,211,42,12,600
3838,3838,1.0584000005364942,297,118.0,0.8253441741048886,70.26640319824219,25,10,4,600
3839,3839,1.0908000005529175,381,348.0,0.8253029068961834,73.56700897216797,170,47,11,600
3840,3840,1.2456000006313843,279,202.0,0.8252616417508385,56.62749481201172,155,37,9,500
3841,3841,1.098000000556567,312,200.0,0.825220378668751,57.080116271972656,43,31,9,600
3842,3842,1.5408000007810188,459,251.0,0.8251791176498176,78.65913391113281,119,26,6,600
3843,3843,1.4166000007180628,810,137.0,0.8251378586939351,56.87360382080078,82,20,5,600
3844,3844,1.3986000007089388,309,154.6,0.8250966018010004,73.54515075683594,80,21,4,598
3845,3845,1.3680000006934279,678,278.0,0.8250553469709103,64.06449890136719,109,39,10,600
3846,3846,1.8990000009625874,336,260.2,0.8250140942035618,70.79452514648438,177,47,11,486
3847,3847,1.746000000885033,813,266.4,0.8249728434988516,59.58992004394531,177,32,9,592
3848,3848,1.270800000644158,426,148.0,0.8249315948566767,68.25447082519531,40,23,6,600
3849,3849,1.4364000007280993,384,396.0,0.8248903482769339,58.966026306152344,217,47,12,600
3850,3850,1.310400000664231,381,302.0,0.82484910375952,62.83266830444336,131,41,11,600
3851,3851,2.1474000010884993,813,204.8,0.824807861304332,60.56931686401367,125,30,8,559
3852,3852,1.261800000639596,312,187.0,0.8247666209112668,53.43810272216797,99,31,8,595
3853,3853,1.5264000007737195,390,229.4,0.8247253825802213,69.93414306640625,88,35,10,587
3854,3854,1.0674000005410562,207,200.0,0.8246841463110923,78.2572021484375,91,23,6,600
3855,3855,1.488600000754559,303,198.6,0.8246429121037768,57.032745361328125,120,26,7,578
3856,3856,1.7100000008667848,516,164.0,0.8246016799581717,56.275325775146484,65,15,4,600
3857,3857,1.2474000006322967,225,304.8,0.8245604498741738,75.29319763183594,183,42,10,599
3858,3858,1.688400000855836,294,215.0,0.82451922185168,67.59191131591797,98,39,9,600
3859,3859,1.3338000006760922,144,233.0,0.8244779958905875,67.4904556274414,92,33,8,600
3860,3860,1.026000000520071,222,285.0,0.8244367719907929,68.93435668945312,118,38,10,600
3861,3861,1.2744000006459828,612,269.0,0.8243955501521933,76.13662719726562,161,44,11,600
3862,3862,1.222200000619523,813,247.0,0.8243543303746858,71.96470642089844,114,26,9,600
3863,3863,1.2204000006186106,378,271.0,0.824313112658167,79.00715637207031,131,32,8,600
3864,3864,0.9720000004926987,210,141.0,0.8242718970025341,60.49502944946289,101,24,6,500
3865,3865,1.5048000007627707,399,288.2,0.824230683407684,84.67845153808594,138,41,10,596
3866,3866,1.3608000006897782,408,232.0,0.8241894718735137,74.68069458007812,160,42,10,600
3867,3867,1.2060000006113114,408,319.0,0.82414826239992,56.81904602050781,152,39,9,600
3868,3868,0.8676000004397793,225,272.0,0.8241070549868,65.0140380859375,102,42,11,600
3869,3869,1.6632000008430623,393,258.2,0.8240658496340507,77.51310729980469,140,41,10,596
3870,3870,0.9558000004844871,312,147.0,0.824024646341569,52.96287536621094,50,13,5,600
3871,3871,1.9872000010072952,813,243.4,0.8239834451092519,76.07306671142578,111,27,8,592
3872,3872,1.1520000005839393,222,201.0,0.8239422459369965,67.41425323486328,85,35,10,560
3873,3873,1.4922000007563838,396,296.8,0.8239010488246996,63.848907470703125,174,43,11,599
3874,3874,1.0386000005264577,168,140.0,0.8238598537722583,64.37216186523438,51,26,5,500
3875,3875,1.4904000007554714,402,260.0,0.8238186607795698,74.99337005615234,180,40,10,600
3876,3876,1.3122000006651433,270,309.0,0.8237774698465308,49.217010498046875,147,34,9,600
3877,3877,2.354400001193426,681,373.0,0.8237362809730384,70.12348937988281,196,46,11,600
3878,3878,1.2726000006450704,210,214.0,0.8236950941589898,72.70918273925781,164,41,10,500
3879,3879,1.2924000006551069,168,304.0,0.8236539094042818,72.0484619140625,133,42,10,600
3880,3880,0.928800000470801,171,198.0,0.8236127267088117,61.43284225463867,82,29,9,600
3881,3881,1.4778000007490846,276,258.0,0.8235715460724763,72.47746276855469,112,42,9,600
3882,3882,1.488600000754559,312,162.6,0.8235303674951727,74.7741470336914,67,23,7,578
3883,3883,1.497600000759121,801,90.0,0.823489190976798,64.57327270507812,80,16,4,553
3884,3884,1.0782000005465306,336,210.0,0.8234480165172491,73.46597290039062,129,41,11,500
3885,3885,0.9270000004698886,303,264.0,0.8234068441164232,72.37443542480469,100,38,9,600
3886,3886,1.1520000005839393,111,226.0,0.8233656737742173,64.0411605834961,118,22,7,600
3887,3887,1.3212000006697053,411,258.0,0.8233245054905286,60.962791442871094,121,30,7,600
3888,3888,1.2510000006341215,381,213.0,0.8232833392652541,64.837158203125,81,26,6,600
3889,3889,1.1340000005748152,210,169.0,0.8232421750982909,57.81865692138672,74,28,9,600
3890,3890,1.0368000005255453,288,293.0,0.823201012989536,68.88789367675781,126,38,10,600
3891,3891,1.639800000831201,279,191.2,0.8231598529388865,60.238529205322266,185,45,11,501
3892,3892,1.2510000006341215,381,110.0,0.8231186949462396,59.74433135986328,55,16,4,600
3893,3893,0.9972000005054724,279,231.0,0.8230775390114923,81.42803955078125,141,32,8,600
3894,3894,1.3500000006843038,273,259.0,0.8230363851345417,79.60723876953125,97,35,9,600
3895,3895,1.5318000007764567,381,217.0,0.822995233315285,64.45268249511719,81,30,7,600
3896,3896,1.1178000005666036,378,284.0,0.8229540835536192,62.08418273925781,130,44,11,600
3897,3897,1.1178000005666036,279,297.0,0.8229129358494416,72.1628646850586,158,31,8,600
3898,3898,1.337400000677917,810,253.0,0.8228717902026491,61.647560119628906,168,44,11,500
3899,3899,1.3014000006596689,315,218.0,0.822830646613139,70.64262390136719,85,27,6,600
3900,3900,1.373400000696165,408,215.0,0.8227895050808083,62.7188835144043,83,26,7,600
3901,3901,0.8802000004461661,168,227.0,0.8227483656055542,62.35698699951172,159,30,8,500
3902,3902,1.3050000006614937,105,250.0,0.8227072281872739,64.19001770019531,119,41,11,500
3903,3903,1.222200000619523,282,323.0,0.8226660928258646,60.06227493286133,153,40,10,600
3904,3904,1.791000000907843,678,313.0,0.8226249595212233,75.04440307617188,157,46,11,600
3905,3905,1.0512000005328446,381,238.0,0.8225838282732472,61.8336181640625,119,40,9,600
3906,3906,1.1610000005885013,168,324.0,0.8225426990818335,64.35164642333984,150,44,11,600
3907,3907,1.346400000682479,681,295.0,0.8225015719468795,66.92379760742188,120,45,11,600
3908,3908,1.035000000524633,213,221.0,0.8224604468682821,67.91621398925781,98,42,10,600
3909,3909,1.2420000006295595,168,186.0,0.8224193238459387,59.50730895996094,123,26,9,500
3910,3910,1.413000000716238,225,217.2,0.8223782028797465,71.15465545654297,156,43,11,531
3911,3911,1.5030000007618582,990,213.2,0.8223370839696025,74.53426361083984,180,47,11,496
3912,3912,1.6290000008257266,402,253.0,0.822295967115404,60.09486770629883,119,28,6,600
3913,3913,1.13760000057664,345,270.0,0.8222548523170482,68.07442474365234,106,36,9,600
3914,3914,1.591200000806566,294,235.0,0.8222137395744323,71.57539367675781,82,28,6,600
3915,3915,1.6146000008184274,678,132.4,0.8221726288874536,75.35385131835938,122,29,8,572
3916,3916,1.4256000007226248,408,383.0,0.8221315202560092,60.514381408691406,205,47,11,600
3917,3917,1.306800000662406,378,255.0,0.8220904136799965,58.030391693115234,115,32,8,600
3918,3918,1.297800000657844,303,270.2,0.8220493091593125,65.55511474609375,156,36,10,596
3919,3919,1.4238000007217124,612,243.0,0.8220082066938545,62.818843841552734,110,27,6,600
3920,3920,0.99540000050456,282,211.0,0.8219671062835199,64.29084014892578,80,26,6,600
3921,3921,1.5174000007691575,375,261.2,0.8219260079282057,63.825496673583984,146,36,11,596
3922,3922,1.2564000006368587,336,87.0,0.8218849116278093,71.30426025390625,92,27,7,500
3923,3923,1.537200000779194,276,155.0,0.8218438173822279,77.578369140625,28,23,6,600
3924,3924,1.1304000005729904,675,110.0,0.8218027251913588,65.80569458007812,51,15,4,600
3925,3925,1.337400000677917,291,211.0,0.8217616350550992,68.97022247314453,82,24,6,600
3926,3926,1.3446000006815666,408,273.0,0.8217205469733465,76.73345947265625,134,31,8,600
3927,3927,1.773000000898719,813,275.0,0.8216794609459979,71.25192260742188,109,37,10,600
3928,3928,1.84860000093704,312,322.0,0.8216383769729506,77.55998229980469,144,47,11,600
3929,3929,1.1340000005748152,282,177.0,0.821597295054102,71.00930786132812,52,22,4,600
3930,3930,1.2582000006377712,408,229.0,0.8215562151893493,66.5291519165039,97,26,6,600
3931,3931,1.2006000006085742,168,193.0,0.8215151373785898,74.51506042480469,128,40,10,580
3932,3932,1.4508000007353985,381,301.0,0.8214740616217209,69.35737609863281,135,37,10,600
3933,3933,1.2186000006176982,279,283.0,0.8214329879186398,66.33666229248047,122,34,8,600
3934,3934,0.9054000004589398,225,220.0,0.8213919162692439,64.95758819580078,62,32,8,600
3935,3935,1.2456000006313843,384,245.6,0.8213508466734305,62.21870040893555,144,43,10,588
3936,3936,1.857600000941602,813,382.0,0.8213097791310968,59.5155029296875,204,47,11,600
3937,3937,1.1916000006040122,678,228.0,0.8212687136421403,68.1065444946289,110,38,9,600
3938,3938,1.3014000006596689,381,252.0,0.8212276502064582,71.78219604492188,88,37,9,600
3939,3939,1.2024000006094866,342,310.0,0.8211865888239478,70.10191345214844,163,38,9,600
3940,3940,1.4022000007107636,177,268.0,0.8211455294945066,50.23304748535156,123,37,9,600
3941,3941,1.4346000007271869,279,288.8,0.8211044722180318,68.89869689941406,230,47,12,499
3942,3942,1.128600000572078,342,355.0,0.821063416994421,55.60034942626953,177,47,11,600
3943,3943,1.0692000005419686,138,199.0,0.8210223638235713,76.06402587890625,130,31,8,500
3944,3944,1.3248000006715301,267,281.0,0.8209813127053801,86.44567108154297,157,43,11,600
3945,3945,1.1718000005939757,993,191.2,0.8209402636397448,55.81904220581055,122,28,7,521
3946,3946,1.0818000005483555,213,331.0,0.8208992166265628,65.1662368774414,203,45,11,600
3947,3947,1.4058000007125884,144,172.6,0.8208581716657315,70.3895263671875,89,28,7,598
3948,3948,1.0152000005145965,291,247.0,0.8208171287571482,54.36785125732422,116,24,7,600
3949,3949,1.488600000754559,678,214.0,0.8207760879007103,65.75177001953125,96,30,7,600
3950,3950,1.7136000008686096,669,261.0,0.8207350490963153,68.9227294921875,137,40,10,500
3951,3951,1.715400000869522,813,289.0,0.8206940123438605,64.81517791748047,126,36,8,600
3952,3952,1.8378000009315656,312,252.0,0.8206529776432433,75.40837860107422,117,28,9,600
3953,3953,1.3356000006770046,201,258.0,0.8206119449943612,63.34497833251953,122,29,7,600
3954,3954,1.3932000007062015,612,167.0,0.8205709143971115,60.54268264770508,59,28,6,600
3955,3955,1.240200000628647,108,208.0,0.8205298858513916,65.6311264038086,82,37,11,500
3956,3956,1.186200000601275,228,276.0,0.820488859357099,66.32701873779297,139,29,8,600
3957,3957,1.6290000008257266,312,249.0,0.8204478349141312,69.10948181152344,102,38,10,600
3958,3958,1.222200000619523,378,232.0,0.8204068125223855,60.12751007080078,95,31,8,600
3959,3959,1.0170000005155089,225,291.0,0.8203657921817593,74.56845092773438,120,42,11,600
3960,3960,1.0764000005456182,207,299.0,0.8203247738921502,75.4502944946289,174,44,11,600
3961,3961,1.1484000005821144,279,136.0,0.8202837576534556,67.60467529296875,80,22,4,500
3962,3962,1.4760000007481722,312,299.0,0.8202427434655729,58.249244689941406,127,42,11,600
3963,3963,1.639800000831201,378,287.0,0.8202017313283997,80.33961486816406,123,36,9,600
3964,3964,1.3428000006806542,681,299.0,0.8201607212418333,70.56268310546875,123,45,11,600
3965,3965,1.1142000005647787,345,211.0,0.8201197132057712,58.424888610839844,81,25,6,600
3966,3966,1.3698000006943403,381,312.0,0.8200787072201109,64.65446472167969,144,39,9,600
3967,3967,1.4760000007481722,810,233.0,0.8200377032847499,74.60721588134766,162,42,10,600
3968,3968,1.270800000644158,813,287.0,0.8199967013995857,72.54710388183594,148,31,9,600
3969,3969,1.546200000783756,681,264.4,0.8199557015645157,72.82106018066406,148,38,9,597
3970,3970,1.7622000008932446,384,359.0,0.8199147037794374,63.33624267578125,182,47,11,600
3971,3971,1.2744000006459828,387,285.0,0.8198737080442484,73.32550048828125,118,39,10,600
3972,3972,1.7100000008667848,813,317.0,0.8198327143588462,64.1285400390625,190,45,12,600
3973,3973,1.310400000664231,108,229.0,0.8197917227231283,54.60749816894531,90,32,7,600
3974,3974,1.1826000005994501,393,249.0,0.8197507331369921,71.93496704101562,84,37,10,600
3975,3975,1.110600000562954,285,138.0,0.8197097456003353,64.34207153320312,42,13,3,600
3976,3976,1.2060000006113114,312,261.0,0.8196687601130552,68.11557006835938,123,29,9,600
3977,3977,1.3014000006596689,312,154.6,0.8196277766750496,61.20447540283203,101,41,10,518
3978,3978,1.035000000524633,228,273.0,0.8195867952862158,64.54804992675781,137,28,9,600
3979,3979,1.2276000006222603,162,166.0,0.8195458159464515,73.26451110839844,59,23,5,600
3980,3980,1.2258000006213479,231,295.0,0.8195048386556542,64.06837463378906,126,39,10,600
3981,3981,1.4454000007326613,681,213.0,0.8194638634137213,81.46277618408203,123,31,7,600
3982,3982,1.395000000707114,228,351.0,0.8194228902205507,56.44514465332031,172,47,12,600
3983,3983,1.1322000005739028,144,220.0,0.8193819190760396,75.40037536621094,110,24,6,600
3984,3984,1.2366000006268223,288,182.0,0.8193409499800859,70.77731323242188,88,36,9,600
3985,3985,0.9162000004644142,447,200.0,0.8192999829325869,67.74136352539062,114,28,8,600
3986,3986,1.1394000005775524,279,285.0,0.8192590179334402,60.52412414550781,182,42,11,500
3987,3987,1.0242000005191585,381,211.0,0.8192180549825436,70.59962463378906,76,29,8,600
3988,3988,1.4832000007518218,402,147.4,0.8191770940797946,60.95092010498047,46,18,6,597
3989,3989,1.319400000668793,813,270.0,0.8191361352250905,62.736473083496094,131,31,9,600
3990,3990,1.2942000006560193,402,114.0,0.8190951784183292,61.5060920715332,78,21,5,549
3991,3991,1.2996000006587565,222,297.0,0.8190542236594083,86.55448150634766,157,32,8,600
3992,3992,1.6200000008211646,810,278.0,0.8190132709482253,79.44119262695312,161,40,10,590
3993,3993,1.0746000005447058,270,251.0,0.8189723202846779,47.08697509765625,88,35,9,600
3994,3994,1.1826000005994501,177,273.0,0.8189313716686637,81.5096435546875,102,41,11,600
3995,3995,1.2582000006377712,801,180.0,0.8188904251000803,76.58082580566406,106,37,8,600
3996,3996,1.328400000673355,282,286.0,0.8188494805788252,71.61280822753906,162,44,11,600
3997,3997,0.9882000005009104,108,144.0,0.8188085381047963,63.80116271972656,62,21,7,600
3998,3998,1.3986000007089388,411,163.8,0.818767597677891,60.69029998779297,111,17,5,539
3999,3999,1.386000000702552,390,307.0,0.8187266592980071,56.258934020996094,166,32,9,600
4000,4000,0.9234000004680638,378,223.0,0.8186857229650423,54.878089904785156,88,29,7,600
4001,4001,1.6506000008366755,168,149.0,0.818644788678894,60.07562255859375,44,21,5,600
4002,4002,0.8604000004361296,276,235.0,0.8186038564394601,58.4162483215332,81,29,7,600
4003,4003,1.6722000008476243,222,341.0,0.8185629262466382,59.8890266418457,167,44,11,600
4004,4004,1.4598000007399605,222,265.0,0.8185219981003259,57.90364074707031,126,31,8,600
4005,4005,1.222200000619523,228,290.0,0.8184810720004209,65.68624114990234,150,32,8,600
4006,4006,1.2276000006222603,408,228.0,0.8184401479468209,60.07680130004883,174,43,11,500
4007,4007,1.0314000005228081,108,206.0,0.8183992259394235,60.96065902709961,117,32,7,600
4008,4008,1.3230000006706177,678,289.8,0.8183583059781265,72.04044342041016,211,48,12,594
4009,4009,1.1250000005702532,345,269.0,0.8183173880628276,56.62843704223633,130,31,8,600
4010,4010,1.319400000668793,282,312.0,0.8182764721934245,67.25476837158203,145,38,10,600
4011,4011,1.4688000007445225,681,144.6,0.8182355583698148,46.30134582519531,61,31,7,548
4012,4012,1.0458000005301074,462,221.0,0.8181946465918962,76.01679992675781,157,36,9,600
4013,4013,1.204200000610399,675,175.0,0.8181537368595666,57.30730056762695,20,30,7,600
4014,4014,1.9206000009735362,381,199.6,0.8181128291727237,77.76594543457031,128,32,7,513
4015,4015,1.0098000005118593,171,288.0,0.818071923531265,78.86922454833984,163,44,11,600
4016,4016,1.5876000008047413,108,198.0,0.8180310199350884,78.63002014160156,89,23,7,600
4017,4017,1.6380000008302886,273,304.0,0.8179901183840916,72.90391540527344,181,41,10,600
4018,4018,1.5750000007983544,810,249.0,0.8179492188781724,57.811187744140625,171,45,11,600
4019,4019,1.2150000006158734,678,134.0,0.8179083214172285,53.7649040222168,53,21,6,600
4020,4020,1.5750000007983544,681,289.0,0.8178674260011576,68.7049789428711,121,40,10,600
4021,4021,1.0602000005374066,282,297.0,0.8178265326298575,58.61587142944336,157,32,8,600
4022,4022,1.737000000880471,801,227.0,0.817785641303226,71.46092224121094,117,24,6,600
4023,4023,1.1304000005729904,225,318.0,0.8177447520211608,74.8309326171875,196,42,10,600
4024,4024,1.4274000007235372,378,259.0,0.8177038647835597,66.59276580810547,153,46,11,600
4025,4025,1.1736000005948881,291,147.0,0.8176629795903205,82.65401458740234,49,15,3,600
4026,4026,1.413000000716238,210,222.0,0.817622096441341,67.46363830566406,154,30,8,500
4027,4027,0.8712000004416041,225,202.0,0.817581215336519,47.037261962890625,74,23,6,600
4028,4028,1.4922000007563838,678,386.0,0.8175403362757522,65.73023223876953,207,48,11,600
4029,4029,1.0188000005164213,408,233.0,0.8174994592589384,70.45840454101562,145,30,9,600
4030,4030,1.3914000007052891,225,352.0,0.8174585842859755,72.59706115722656,182,39,11,600
4031,4031,1.177200000596713,231,309.0,0.8174177113567612,58.3514404296875,133,46,11,600
4032,4032,1.164600000590326,438,187.0,0.8173768404711934,61.717063903808594,97,28,7,600
4033,4033,0.9900000005018228,312,324.0,0.8173359716291698,70.37261199951172,151,43,11,600
4034,4034,1.5804000008010917,312,121.2,0.8172951048305883,66.54387664794922,124,31,7,496
4035,4035,1.0458000005301074,378,230.0,0.8172542400753467,63.9813232421875,65,37,9,600
4036,4036,1.6902000008567484,378,227.0,0.817213377363343,79.69117736816406,90,31,7,600
4037,4037,1.2726000006450704,294,329.0,0.8171725166944748,60.310020446777344,160,39,11,600
4038,4038,1.6146000008184274,312,364.0,0.8171316580686401,68.33318328857422,186,47,11,600
4039,4039,1.2690000006432456,267,337.0,0.8170908014857367,73.03941345214844,180,47,11,600
4040,4040,0.9738000004936112,225,229.0,0.8170499469456624,52.866302490234375,77,43,11,600
4041,4041,1.8936000009598501,390,225.0,0.817009094448315,75.54290771484375,67,31,9,600
4042,4042,1.3122000006651433,378,319.0,0.8169682439935926,56.243980407714844,149,41,10,600
4043,4043,1.809000000916967,381,260.0,0.8169273955813929,69.04741668701172,120,31,9,600
4044,4044,1.2924000006551069,381,253.0,0.8168865492116139,63.640594482421875,133,42,11,595
4045,4045,1.7892000009069307,228,206.0,0.8168457048841533,61.486793518066406,148,46,11,455
4046,4046,1.3176000006678805,375,273.0,0.816804862598909,65.35037231445312,152,42,10,600
4047,4047,1.0782000005465306,384,254.0,0.8167640223557792,68.058837890625,117,29,8,600
4048,4048,1.3392000006788294,342,85.0,0.8167231841546614,62.02872085571289,40,13,2,600
4049,4049,1.5516000007864932,132,288.8,0.8166823479954537,49.13209915161133,191,40,10,589
4050,4050,1.2870000006523696,381,226.4,0.816641513878054,66.16036987304688,155,42,10,597
4051,4051,2.336400001184302,384,317.0,0.81660068180236,70.33439636230469,179,29,9,600
4052,4052,1.8414000009333904,684,207.0,0.8165598517682698,58.898956298828125,121,29,8,600
4053,4053,1.3014000006596689,222,316.0,0.8165190237756814,60.17998504638672,191,44,11,600
4054,4054,1.5894000008056537,168,340.2,0.8164781978244926,61.68389892578125,213,48,12,586
4055,4055,1.5354000007782815,396,338.0,0.8164373739146014,73.08301544189453,166,42,11,600
4056,4056,1.2366000006268223,312,234.0,0.8163965520459057,73.3974838256836,102,25,7,600
4057,4057,1.4724000007463474,678,218.0,0.8163557322183034,64.52658081054688,79,32,8,600
4058,4058,1.773000000898719,411,314.0,0.8163149144316925,73.15736389160156,145,40,9,600
4059,4059,1.0602000005374066,171,272.0,0.8162740986859709,74.8325424194336,102,40,11,600
4060,4060,1.1988000006076618,288,246.0,0.8162332849810366,68.89286804199219,86,33,8,600
4061,4061,1.1340000005748152,279,236.0,0.8161924733167876,66.72769165039062,104,26,6,600
4062,4062,1.270800000644158,312,262.0,0.8161516636931218,73.3580322265625,125,29,8,600
4063,4063,1.2834000006505448,270,260.6,0.816110856109937,49.20008087158203,163,39,9,598
4064,4064,1.5606000007910552,288,227.0,0.8160700505671316,57.092498779296875,109,30,8,600
4065,4065,1.1430000005793772,402,226.0,0.8160292470646032,60.56998825073242,90,29,7,600
4066,4066,1.2654000006414208,225,251.0,0.81598844560225,80.52284240722656,118,26,8,600
4067,4067,1.2582000006377712,399,185.0,0.81594764617997,64.40380859375,120,29,6,550
4068,4068,1.6938000008585732,675,349.0,0.815906848797661,69.54621124267578,178,41,10,600
4069,4069,0.9720000004926987,177,222.0,0.8158660534552211,68.44645690917969,84,31,9,600
4070,4070,1.603800000812953,669,136.0,0.8158252601525484,63.46076202392578,51,22,4,500
4071,4071,1.6254000008239018,312,195.4,0.8157844688895408,66.10516357421875,118,26,9,572
4072,4072,1.2636000006405084,279,287.0,0.8157436796660963,71.7235336303711,123,36,8,600
4073,4073,1.3518000006852162,678,264.4,0.815702892482113,79.06939697265625,120,41,10,597
4074,4074,1.1808000005985377,381,297.0,0.8156621073374889,62.2746696472168,132,38,8,600
